"ts","twd","pr","at","ws","dp","sr","lr"
2020-01-01,0,-4.96705373128255e-09,5.16665039062502,2.34863465776046,-4.39810791015623,82.4158369700114,229.437882105509
2020-01-02,0.0914278005210272,-1.09275182088216e-07,4.78252563476565,2.58904076119264,-4.0841125488281,81.4262603123983,235.165749231974
2020-01-03,0.204434834387793,0.00144556413094203,5.07157796223959,1.86160698781411,-1.67426783243815,79.7784703572591,263.600936889648
2020-01-04,0.136858727205061,-2.46365865071615e-06,3.23300704956057,1.22398106319209,0.165895080566429,79.2907082239787,251.646549860636
2020-01-05,0.272579791589133,-1.98682149251302e-08,0.857523854573571,1.50457602677246,-3.93856658935545,82.6338818868001,223.720598220825
2020-01-06,0.249864793449944,3.88051072756449e-10,3.23611094156905,2.00759678333998,-5.43357060750321,84.3834311167399,227.888161977132
2020-01-07,0.204434834387793,-9.49949026107788e-07,2.96922963460287,1.41978017395983,-3.78200378417966,80.996124903361,233.161132176717
2020-01-08,0.340724711574246,-6.45716985066732e-07,3.1475769042969,2.16577737017845,-7.72968266805009,71.7747659683228,236.976115544637
2020-01-09,0.341330442873093,-1.18215878804525e-06,5.63456624348959,2.44428026179473,-4.3366874694824,76.9886536200841,246.852354685465
2020-01-10,0.408869668775586,5.56310017903646e-06,3.33341496785482,1.62857483024709,-1.27410990397135,55.1772341430187,284.295092264811
2020-01-11,0.386154707852624,0.000548774066070716,1.46044438680013,1.79836168264349,-3.46592432657877,90.0630092720191,230.976866404215
2020-01-12,0.431584666914775,9.9341074625651e-09,2.73084920247396,1.87611137082179,-8.36814219156901,88.6253934080402,226.748196919759
2020-01-13,0.499729586899888,2.58286794026693e-07,3.01526285807296,2.14473017553488,-7.91125208536783,86.5113674253225,226.420815785726
2020-01-14,0.477014625976926,-3.27825546264648e-07,4.35315348307296,2.64442533751329,-8.42009328206376,88.3387550661961,237.703291575114
2020-01-15,0.568518124302196,1.21692816416423e-07,5.09661254882815,2.00533707191547,-3.72873789469401,90.5662457644939,236.493810653687
2020-01-16,0.613949162634909,1.09275182088216e-07,3.9359069824219,2.53004115323226,-3.61470642089841,93.4505856434504,233.606890996297
2020-01-17,0.65873446222553,0.195980668067932,3.17021331787112,1.87974823266268,-2.67538681030271,69.3204769442479,268.367884953817
2020-01-18,0.341372646073688,0.00222516059875488,0.675113932291708,1.50275490370889,-2.96873067220048,97.4323483854532,239.304887135824
2020-01-19,0.432266096017864,-3.65575154622396e-06,-2.26559677124021,1.82565164441864,-8.80106964111326,90.3713481326898,210.826211929321
2020-01-20,0.499729586899888,-3.17891438802083e-07,-1.12664769490556,3.51139284173648,-10.5959470113118,100.687534908454,208.83182144165
2020-01-21,0.567874544101228,0,2.43166503906252,2.88030310471853,-7.48234024047849,95.8287943104903,228.539047876994
2020-01-22,0.65873446222553,0,5.55277913411459,2.56877802312374,-5.09662348429362,102.311913798253,244.963282267253
2020-01-23,0.636737588388537,0,6.40583699544271,2.96095168590546,-5.48960723876951,93.5225468675296,243.128032048543
2020-01-24,0.72687941942687,1.58945719401042e-07,4.46744181315108,1.81457923228542,-3.70857086181638,68.3940386573474,274.118258794149
2020-01-25,0.72687941942687,-2.64247258504232e-06,3.81348444620772,1.82737157618006,-2.15943756103513,76.5241562525431,264.739606221517
2020-01-26,0.72687941942687,0.00142125288645426,3.19880956013998,2.00149066746235,-2.39176915486649,68.944439291954,283.616943995158
2020-01-27,0.72687941942687,0.0337914824485779,3.42334136962893,2.39220332851013,-1.83557866414384,77.6686257521311,284.059585571289
2020-01-28,0.522444585039077,0.537898540496826,0.69590784708663,3.37977647781372,-1.5544558207194,34.531489332517,302.479352315267
2020-01-29,0.296088462969855,0.247457365194956,-0.0762224833170535,3.99135163923105,-2.74883244832353,48.1366745233536,287.73086420695
2020-01-30,0.136289877186453,0.224912792444229,1.64856745402022,2.08815856402119,-3.60636749267576,107.36533220609,262.547384262085
2020-01-31,0,0.00161060194174449,5.69833780924483,1.42535793657104,2.64136403401693,86.6926246086756,286.075752258301
2020-02-01,0,0.100524087746938,5.60947062174483,2.46930869420369,1.33344167073568,44.2067951758703,277.343938191732
2020-02-02,1.2653516933383e-06,0.694905757904053,6.15285644531252,1.52152289512257,2.39261271158858,23.9927457968394,317.7881787618
2020-02-03,0,0.05012047290802,8.12364095052084,2.88733956466118,2.41016413370772,80.498454173406,299.915696461995
2020-02-04,0.136289877186453,1.21509965260824,0.0486643473307709,3.18698590869705,-2.57263031005857,34.4662907123566,300.794072469076
2020-02-05,0,0.0693478584289551,-2.15650914510087,1.5320825719585,-7.19646046956376,131.280499150356,232.592889149984
2020-02-06,0.115237886118348,-9.50725128253301e-10,-0.525526428222634,1.70834562182426,-7.7071823120117,93.6278783480326,238.261514027913
2020-02-07,0.159910457759583,0,2.16750233968099,1.80511482432485,-6.05452957153318,132.787161509196,218.803204218547
2020-02-08,0.227149832526982,0,3.43896509806319,1.76455217724045,-4.94669570922849,111.23267352581,233.169329325358
