"ts","twd","pr","at","ws","dp","sr","lr"
2020-01-01,0,-4.96705373128255e-09,4.85238037109377,1.96546611065666,-4.05956624348954,49.7186137835185,223.625707626343
2020-01-02,0.00782760932014044,-1.09275182088216e-07,3.35747680664065,1.3147996366024,-5.09636027018229,48.8153789838155,226.000546773275
2020-01-03,0.0412560165975104,0.166011604170005,3.66311035156252,2.13279637570182,-1.90770696004228,49.3760461807251,272.654973347982
2020-01-04,0,0.349461952845256,1.08204676310226,2.18170402571559,0.181764221191429,2.92642895380656,315.376364390055
2020-01-05,0.0109355569741462,-1.98682149251302e-08,-0.0186968485514285,1.07424767191211,-6.82487843831376,50.7423011461894,214.578182856242
2020-01-06,0.402813692946058,3.88051072756449e-10,3.78286387125655,1.41926873847842,-6.9919609069824,51.1732042630514,223.348285675049
2020-01-07,0.964618991382062,0.0479447084168593,1.93846791585287,2.35871450975537,-2.34507344563798,20.8250221411387,256.924151738485
2020-01-08,1.16158595595276,-6.45716985066732e-07,5.99653523763021,2.11006245824198,-10.3928906758626,44.1730386416117,262.052285512288
2020-01-09,1.60468477497606,-1.18215878804525e-06,7.34580891927084,2.11496506010493,-4.65840377807615,48.1558102369308,256.582335154216
2020-01-10,1.71202250239387,0.0181609789530436,3.36305770874026,2.19292622307936,-1.28768005371091,34.7988984982173,277.251143773397
2020-01-11,1.19876878391318,0.0200355192646384,1.55236333211263,0.802196738620599,-0.781964365641272,54.8895669877529,252.614561716715
2020-01-12,1.20103964251516,9.9341074625651e-09,1.78683878580733,1.15820566937327,-6.07574310302732,51.9597037409743,219.936347961426
2020-01-13,1.24806977338015,2.58286794026693e-07,2.95799153645834,1.6249548047781,-6.56086959838865,55.5375731239716,224.207600275675
2020-01-14,1.37912534312161,-3.27825546264648e-07,5.46588541666671,2.0655577617387,-6.85848846435545,55.18189308544,253.730635960897
2020-01-15,1.64278656240026,1.21692816416423e-07,3.92426961263021,1.51559096202254,-3.49688568115232,56.4085703392824,235.952307383219
2020-01-16,1.67044468560485,1.09275182088216e-07,5.49281209309896,2.42483688518405,-2.0966807047526,58.2891686360041,247.990679423014
2020-01-17,0.87289182891797,0.130072871843974,3.76257985432943,2.17399873336156,-1.90190862019853,46.377767816186,264.762579600016
2020-01-18,0.165962623683371,0.614893515904745,-0.285335286458292,1.60348327147464,-1.52626647949216,40.625668540597,297.204629262288
2020-01-19,0.246788828598787,0.0441985130310059,-2.66159286499021,2.24062966058652,-4.70984242757157,48.0964045027892,264.560585021973
2020-01-20,0.371539323332269,-3.17891438802083e-07,-2.78875706990556,5.23587000370026,-10.100382232666,68.3097266554832,191.291945139567
2020-01-21,0.817002170443664,0,2.86458740234377,2.02171139667431,-7.01619440714518,62.8388034403324,222.664861679077
2020-01-22,0.887587775295244,0,4.15499267578127,1.57303014894327,-5.06643142700193,64.7596269349257,229.054265975952
2020-01-23,1.01162384296202,0,4.4534851074219,2.39842117329439,-5.74770456949869,65.2959442337354,224.77028465271
2020-01-24,0.92310309607405,1.58945719401042e-07,5.74458211263021,1.53395993883411,-2.56194407145182,59.1198274095853,254.006442387899
2020-01-25,0.754622534312161,-2.64247258504232e-06,4.31427790323897,0.769021957491835,-1.6554295857747,59.1242945988973,284.621113459269
2020-01-26,0.761198180657517,0.00456710656483968,3.92374445597335,1.16317788697779,-0.882796986897745,59.7824106613795,292.303142547607
2020-01-27,0.796969422278966,0.0714527169863383,4.23453928629561,1.89717766890923,-1.08934249877927,59.8845693270365,296.643245061239
2020-01-28,0.206975710181934,0.297557353973389,1.24542770385744,5.64849396546682,-2.37014999389646,27.9445956150691,299.4913965861
2020-01-29,0.0888829237152889,0.830627938111623,-1.32292658487955,2.54064772340159,-2.13473739624021,13.685013572375,302.870187123617
2020-01-30,0.0978192467283754,0.195197572310766,2.79330215454104,3.90414772182703,-3.10364125569657,73.6262379487356,266.847679773966
2020-01-31,0.119031631024577,0.13793770968914,5.68295694986983,1.92382187520464,2.22014007568362,30.0308412909508,299.085191090902
2020-02-01,0.405340823491861,0.0217683911323547,7.1505065917969,2.98808715989192,1.78518320719405,44.9387486378352,296.170923868815
2020-02-02,0.293470347909352,0.805562496185303,7.28536376953127,3.38978871703148,3.1170593261719,7.06027120600144,334.983654022217
2020-02-03,0.132227832748165,0.70112144947052,7.56016438802084,3.38282300283511,2.68962376912435,4.33229646086693,330.608242034912
2020-02-04,0.235199010533035,0.812140464782715,-0.533488972981729,8.81365424394608,-2.18310394287107,7.0346706310908,302.978642781576
2020-02-05,0.291428183849346,0.573518594106038,-3.46001663208006,4.60683030138413,-5.38265838623045,30.0572537084421,264.971306482951
2020-02-06,0.489280785189914,-9.50725128253301e-10,-1.72433827718095,1.46804003727933,-9.58930308024088,92.3397110303243,204.847531636556
2020-02-07,0.761385094158953,0,-2.98600107828776,0.793492722945909,-9.01766433715818,93.3029081026713,195.943340937297
2020-02-08,0.885369166932652,0,-0.766784413655557,1.05774473895629,-7.87117487589518,88.1580885648727,213.900611877441
2020-02-09,1.24632045962336,-8.91586144765218e-07,3.36732381184896,5.42830840746562,-4.99652201334635,95.3009556531906,234.819230397542
2020-02-10,0.511248037025215,0.366955200831095,4.68253733317061,7.97263246277968,0.764412180582724,16.6874531507492,317.825149536133
2020-02-11,0.0466178104053623,0.408546566963196,0.0328333536784271,7.14876339832942,-1.24919230143229,18.448857665062,301.723443349202
2020-02-12,0.0959728375359081,0.353414833545685,-1.50338338216142,2.07900156329075,-4.35374170939127,29.9620068868001,287.892462412516
2020-02-13,0.180765528247686,0.387860735257467,0.86011912027999,7.01720627645652,-4.70397033691404,72.3938918908437,265.920614242554
2020-02-14,0.0612406639004149,0.296019872029622,0.805952962239587,2.5120136787494,-1.21942749023435,23.5289990206559,293.484573364258
2020-02-15,0.709933705713374,0,5.15444335937502,3.25394893189271,-4.71513214111326,108.629417260488,237.549729029338
2020-02-16,1.3582672518353,-3.17891438802083e-07,11.6322875976563,6.39198277393977,-3.2324330647786,77.3027677536011,295.142597198486
2020-02-17,0.624730258538142,0.629343569278717,6.47160491943362,2.38148836046457,1.03871943155929,40.9196553826332,301.181491851807
2020-02-18,0.419358633897223,0.0653403401374817,1.21838785807296,2.06057247892022,-1.53192367553709,66.0797014633815,295.974034627279
2020-02-19,0.725405904883498,0.205296556154887,-0.044285837809241,3.1100829616189,-3.25494486490885,11.6985858678818,292.152245203654
2020-02-20,0.898013788700926,-2.78155008951823e-07,2.34071502685549,3.24310396114985,-3.8558690388997,117.296142339706,248.940040588379
2020-02-21,0.383555537823173,0.245825976106668,1.5555193583171,2.29264866374433,-1.77412261962888,96.3258059819539,271.215244928996
2020-02-22,0.798865336737951,-3.97364298502604e-08,6.37026367187502,1.59862100581328,-3.14144109090165,114.116485238075,241.619844436646
2020-02-23,1.70773354612193,0.00851107140382131,8.51980997721358,2.76903830096126,1.79059371948244,76.0437267223994,316.82804552714
2020-02-24,1.92598247685924,0.287028441826503,8.04167073567709,2.92249041050673,2.28573888142904,100.677779515584,289.327027638753
2020-02-25,0.659708426428343,0.264381885528564,4.4853340148926,3.3293732876579,-0.31270828247068,41.9256097078323,278.662459691366
2020-02-26,0.326483242898181,0.442380746205648,-2.59826634724931,5.2598902930816,-3.85945612589518,26.7086191177368,287.992432912191
2020-02-27,0.19183191828918,0.349544843037923,-2.12066879272459,7.29330616195997,-4.77943394978837,69.8521297772725,284.21116511027
2020-02-28,0.219501755505905,0.0438279906908671,-1.76925252278642,5.98360352714856,-6.14567159016923,127.096905509631,268.439111709595
2020-02-29,1.1888831790616,0.0438279906908671,-1.76925252278642,5.98360352714856,-6.14567159016923,127.096905509631,268.439111709595
2020-03-01,0.180734918608363,0.162355184555054,4.22305831909182,2.54776830722888,-0.380812072753884,124.835528453191,286.285725911458
2020-03-02,0.806487200766039,0.134751160939535,2.51637039184573,6.47677576541901,-2.71139882405595,77.3554584185282,280.996592839559
2020-03-03,0.18514162144909,0.115903298060099,-0.647872670491495,3.15964012593031,-3.10495605468748,101.778397281965,282.864683787028
2020-03-04,0.646652058729652,0.235206782817841,0.135153706868493,2.4311480379353,-4.12490183512369,137.647722641627,259.95770963033
2020-03-05,0.244050239387169,0.872805158297221,1.89077148437502,7.6281038026015,-2.58401972452799,38.3175318638484,309.747535705566
2020-03-06,0.464212480051069,0.497734626134237,-0.23263015747068,4.05950164049864,-2.39015172322587,26.9490692218145,301.385260264079
2020-03-07,0.189378040217044,0.379205226898193,-1.73249282836912,1.78178570667903,-3.0620343526204,80.4322296778361,285.743939717611
2020-03-08,0.522217267794446,-1.53233607610067e-06,0.411820983886741,2.25549938902259,-6.26168924967448,131.989597638448,235.847178141276
2020-03-09,0.134711011809767,0.463137090206146,0.551764424641931,2.02858272567391,-0.960302734374977,65.9602159261703,302.316164652507
2020-03-10,0.093794318544526,0.41116871436437,1.7930796305339,2.45419073974093,-1.21469472249345,29.9945979118347,295.829371770223
2020-03-11,0,0.2813580930233,5.34951171875002,2.62667814145486,2.40515543619796,33.4502414067586,311.162571589152
2020-03-12,0.946573603574848,0.371377130349477,7.81231079101565,1.99336651961009,2.31265411376955,88.6090859174728,303.576698303223
2020-03-13,0.110832971592723,0.49414457877477,2.52547607421877,2.1445084263881,-0.327534739176429,88.1688009103139,288.089078267415
2020-03-14,0.784823651452282,0.0703192551930745,2.01719055175784,1.39588063086073,-0.680979156494118,104.551934242249,291.284736633301
2020-03-15,1.04650181934248,1.24077002207438e-05,5.62382278442385,5.82380087176959,-3.01601893107096,167.618173718452,232.786233901978
2020-03-16,1.56344593041813,-6.55651092529297e-07,7.79866943359377,3.24380435670416,0.556378936767601,166.438138643901,244.809899012248
2020-03-17,1.80669087136929,4.11272048950195e-06,8.61842244466146,1.93971715370814,3.02646280924483,149.729658762614,290.886953353882
2020-03-18,1.80837768911586,2.28174030780792e-07,8.99429728190108,1.7238762062043,3.56931457519534,166.299411137899,257.964246749878
2020-03-19,1.79411110756463,1.42651842907071e-05,9.94736124674483,2.57505203286807,3.72009048461916,168.845254262288,267.291739145915
2020-03-20,1.72755349505267,0.42403523127238,9.48852945963546,2.85588504125675,3.30279947916671,102.015653292338,312.819672902425
2020-03-21,1.48672208745611,0.0399733384450277,5.46564127604171,1.88673220202327,3.35414148966476,126.617781956991,310.416734059652
