"ts","twd","pr","at","ws","dp","sr","lr"
2020-01-01,0,-4.96705373128255e-09,-0.110103352864542,1.32948487314085,-2.44152425130204,61.1575775146484,213.999568303426
2020-01-02,0,0.000111709038416545,0.125807698567712,0.521240879471103,-2.07229207356767,59.6547956466675,249.068255106608
2020-01-03,0.0488197783461211,0.0883647128939629,4.09991861979171,2.51315729568402,1.05640436808272,52.8638388315837,285.230331420898
2020-01-04,0,0.0508372783660889,3.83068364461263,4.10235830148061,1.65692291259768,45.6465633710225,283.593325297038
2020-01-05,0.171334317600558,-1.98682149251302e-08,0.905619557698571,1.18333782876531,-0.935067240397132,60.7964798609416,229.681210835775
2020-01-06,0.202587638533674,3.88051072756449e-10,1.75035247802737,1.02181797164182,-2.6886161804199,62.1158930460612,225.314919789632
2020-01-07,0.444471828256994,0.0104602215190729,2.9715286254883,1.56342642754316,1.63612772623702,27.3234561284383,295.751461029053
2020-01-08,0.394329419514842,9.09070173899333e-05,4.57669474283858,0.680354601393143,0.498426055908226,32.6409746805827,300.868529637655
2020-01-09,0.583581019917848,0.0180436074733734,7.97164306640627,1.61786422692239,1.71903762817385,58.0457012255987,291.351540247599
2020-01-10,0.714899728745253,0.0906478563944499,6.15743026733401,4.47563091913859,2.40311584472659,52.193592240413,296.899421056112
2020-01-11,0.748880872665272,0.000202908180654049,3.47187830607101,1.2580276230971,1.91717300415041,50.4958096444607,271.935360590617
2020-01-12,0.700326443462761,9.9341074625651e-09,0.868829345703148,0.850323998058836,-1.22499440511064,62.4984808141987,236.793769836426
2020-01-13,0.710502666046656,2.58286794026693e-07,3.89081217447921,1.11799678516885,0.658979034423851,55.2450920194387,272.750241597493
2020-01-14,0.867174416802294,-3.27825546264648e-07,5.89638671875002,2.97085156291723,-2.16594289143876,52.3857107311487,275.400395711263
2020-01-15,1.25918330620786,1.21692816416423e-07,6.79263712565108,3.65871842453877,-0.219908142089821,68.9053761661053,251.971676508586
2020-01-16,1.43486777493606,1.09275182088216e-07,6.94837849934896,1.50476242850224,2.8869618733724,67.3876177072525,270.01118850708
2020-01-17,0.943284879485391,0.193607926368713,5.29509124755862,1.89597344398499,1.48574600219729,11.05094533662,294.743047714233
2020-01-18,0.893791234596605,0.0356266498565674,2.87587890625002,2.90902527670066,0.490497843424521,53.399838184317,265.840206782023
2020-01-19,1.00110251879408,0.0176100730895996,0.365059153238974,1.83289448482295,-1.51595408121744,54.9646505812804,262.783568064372
2020-01-20,0.932856180733163,2.00271606445312e-05,-0.402974192301429,3.41137658059597,-2.43162002563474,50.251050889492,260.162387212117
2020-01-21,0.920945369293963,0,-1.31394042968748,1.41753456741571,-3.11482721964518,76.4437432189782,215.03432782491
2020-01-22,0.900578787878788,4.06901041666667e-05,-1.66523844401041,1.12679193665584,-3.44220453898112,68.2094154258569,223.462305704753
2020-01-23,0.832931364798884,0.000609477361043294,-2.98582560221354,2.34421176587542,-4.24908803304032,63.9248097936312,232.08376121521
2020-01-24,0.836246283809967,1.58945719401042e-07,1.56975708007815,0.726556375001868,-0.916843159993448,77.4633339047432,251.625745137533
2020-01-25,0.919112369216461,0.00105530023574829,3.78693415323897,0.654077496379614,1.54714609781905,46.3397080103556,286.742045720418
2020-01-26,0.971042788498799,0.0299551884333293,4.20354995727541,1.09807880781591,1.71679204305013,62.9470021327337,297.394287745158
2020-01-27,1.03713541811982,0.00991656382878621,5.95253651936849,3.31080275028944,2.25269851684573,41.1557285785675,310.981460571289
2020-01-28,1.00875687049523,0.31532875696818,4.15745569864913,7.17709900935491,0.827400461832724,50.701167066892,298.763368606567
2020-01-29,0.58974849259862,0.276721179485321,2.39745101928713,4.68271721402804,0.372464752197288,30.5469520489375,304.475166956584
2020-01-30,0.590570510733938,0.0992719233036041,5.1762570699056,2.7187941459318,1.28948618570968,76.1331545511882,281.574403127034
2020-01-31,0.761392931876308,0.00631539523601532,9.46758422851565,3.53088772296906,7.29932301839193,19.9795715808868,347.937567392985
2020-02-01,0.556799046733318,0.0774019360542297,9.78390909830733,4.93268762528896,6.84491628011068,38.6427491903305,329.247097015381
2020-02-02,0.468068611950709,0.161702632904053,9.44596761067709,5.10615831861893,6.46595662434896,4.04973239203294,346.240978240967
2020-02-03,0.636574680306905,0.389445424079895,10.1459391276042,6.14612860480944,6.95026423136397,1.87729972600937,342.983893076579
2020-02-04,0.401359025032938,0.371212323506673,3.2039784749349,5.6547593375047,0.369345601399743,24.7837549845378,310.315882364909
2020-02-05,0.248491025342944,0.0411089261372884,1.41681442260744,2.27327318241199,-1.41972707112626,84.0540804962317,256.437371571859
2020-02-06,0.32172958226769,-9.50725128253301e-10,0.227545674641931,1.3743714230756,-4.20343882242838,89.2059219678243,223.059934616089
2020-02-07,0.610099341238472,0,1.08026275634768,1.09525053886076,-3.58484369913737,104.481711228689,213.180075963338
2020-02-08,0.879548236844145,0,4.17181421915694,1.85601335888108,-3.19685846964518,96.7875034411748,237.016984939575
2020-02-09,1.23800554909711,-8.91586144765218e-07,7.34402872721358,6.99050324161847,0.458169555664085,100.572887937228,273.906796137492
2020-02-10,0.978443036503139,0.179035584131877,7.43449045817061,9.29196840524673,3.25037409464522,38.4731996854146,326.319941202799
2020-02-11,0.921268658451523,0.196856300036112,3.54707489013674,5.94268839557966,0.655755615234398,53.2681330839793,293.327773412069
2020-02-12,1.04596441912733,0.0160608092943827,2.63467814127608,4.51017420490583,-1.05768051147459,74.3987339337667,280.408739089966
2020-02-13,0.817163086104007,0.279502987861633,4.45240427652999,5.25644367560744,-0.382172648111975,61.6637079715729,289.139853159587
2020-02-14,0.815001743780516,0.0692183176676432,5.00354410807296,3.59246817479531,1.88079223632815,42.5950797498226,300.991246541341
2020-02-15,0.953955242966752,0,5.67958984375002,1.03197424315537,1.38651173909506,116.9693830808,250.073980331421
2020-02-16,1.3775946911571,-3.17891438802083e-07,10.8935384114583,4.34573847365876,2.20012308756515,88.2817716995875,296.429218292236
2020-02-17,1.29081851507401,0.257863263289134,8.69694671630862,4.75351798534393,4.08606236775717,22.9648622473081,323.220228830973
2020-02-18,1.26319944974037,0.00515649716059367,3.86076253255209,3.72194942831993,0.0193051656087277,107.400501290957,254.970776875814
2020-02-19,1.25587078973882,0.0237042506535848,3.52529424031576,4.5181131263574,-0.235494995117165,67.8873882293701,289.141338984172
2020-02-20,1.42661787956289,0.00362304846445719,5.55513153076174,2.0542306813101,1.67210540771487,111.504028081894,285.692645390828
2020-02-21,1.52906840269705,0.043388575288797,3.8946306864421,3.03503964096308,-0.647576395670569,130.798257509867,248.266026814779
2020-02-22,1.71069521816632,-3.97364298502604e-08,5.77508951822921,2.18864786873261,-1.14642562866209,132.863594969114,254.773407618205
2020-02-23,2.00702972952027,0.0117580145597458,9.18259073893233,5.22149189313253,3.15686569213869,42.1952560742696,338.739992777507
2020-02-24,1.81011858482523,0.00705763697624207,10.5157918294271,4.03784687320391,6.09901199340823,102.509119669596,306.194052378337
2020-02-25,1.51934210648686,0.0432515144348145,6.56649042765304,5.27523516615232,2.80061365763351,39.6213286320368,293.459171930949
2020-02-26,1.28885690149578,0.411166350046794,1.12748235066732,4.84869648019473,-1.32206192016599,57.7331148783366,296.340577443441
2020-02-27,1.19608400372007,0.0938774744669596,1.64869969685873,5.81863570958376,-1.58973668416337,37.1195461750031,297.596825917562
2020-02-28,1.32245949779121,0.000152250130971273,2.93228556315108,3.03956262643139,-3.10453389485673,142.581606229146,270.203270594279
2020-02-29,1.3285149655119,0.000152250130971273,2.93228556315108,3.03956262643139,-3.10453389485673,142.581606229146,270.203270594279
2020-03-01,1.3127971944509,0.0742458502451579,6.76736984252932,4.80231546362241,2.07831471761068,140.914221684138,281.077066421509
2020-03-02,1.20474734557855,0.169622580210368,3.62834955851241,3.21432464569807,0.587490336100302,51.4750879605611,294.851573308309
2020-03-03,1.13609397039448,0.032173236211141,3.21308924357101,3.56361148878932,-0.448706054687477,127.076817035675,287.671162287394
2020-03-04,1.42130726962722,0.0207699338595072,3.85935618082686,1.83057226488988,0.381689961751306,104.635596354802,284.149766921997
2020-03-05,0.998444702782299,0.6320774157842,5.98645426432296,4.07493201519052,2.91193161010744,34.4762971401215,321.820777257284
2020-03-06,1.26501252421917,0.0648198922475179,3.14590988159182,5.79125218590101,-0.384862009684241,79.0823837518692,300.204270680745
2020-03-07,1.19123148105092,0.0685680707295736,2.8720807393392,3.03470523655415,-0.943585459391272,109.112715085347,270.286256790161
2020-03-08,1.30898077966364,0.0718673641482989,4.89914601643881,2.31540540233254,-0.738923136393225,143.473499615987,271.658208847046
2020-03-09,0.924371060993567,0.0703097383181254,4.98741302490237,3.9862040579319,1.42322184244796,119.800267299016,288.844321568807
2020-03-10,0.653921150120127,1.48792550961177,5.21794535319015,5.24347703655561,2.60761159261068,18.1794993480047,318.113306681315
2020-03-11,0.652011446950322,0.00187048316001892,10.0516805013021,4.63175418972969,7.32145589192709,98.3216344118118,318.694798787435
2020-03-12,1.08903723940169,0.00298927227656047,10.1708516438802,4.87162174284458,6.89362742106124,127.909764488538,310.40514755249
2020-03-13,1.13423324033171,0.0089608629544576,5.67126871744796,3.80215208232403,0.750691986084007,166.498082558314,267.543669382731
2020-03-14,1.51271387274277,0.0151663621266683,5.11692199707034,0.705308527375261,0.945973968505882,102.67929426829,285.578519821167
2020-03-15,1.50084342400992,1.24077002207438e-05,6.91725947062179,1.75503461745878,2.46628087361654,182.598816037178,246.959571838379
2020-03-16,1.71381289622568,-6.55651092529297e-07,9.75779622395834,1.98544762780269,4.5457588195801,183.253893852234,267.279624938965
2020-03-17,1.94170259629544,4.11272048950195e-06,11.2899719238281,1.93992569918434,6.0546813964844,148.309126853943,311.818431854248
2020-03-18,1.8315275827327,2.28174030780792e-07,10.9586527506511,1.1365857757628,6.46319478352865,189.095613797506,268.377005894979
2020-03-19,1.8506526001705,1.42651842907071e-05,12.098036702474,1.33778294920921,6.80456314086916,191.29075050354,284.088287989299
2020-03-20,1.86546049755871,4.43458557128906e-05,12.4367309570313,1.95379562303424,7.56425374348959,187.902758598328,300.433279673258
2020-03-21,1.6901473998295,0.0110731919606527,6.48328043619796,3.11411867290735,4.54306564331057,57.0329824288686,327.658270517985
2020-03-22,1.61891515926529,0.000830511252085368,2.44688059488936,6.22662117083867,-2.61820831298826,145.596201260885,264.759375890096
2020-03-23,1.86881245446795,-4.4703483581543e-07,0.183155314127646,5.08481150865555,-8.07133839925126,216.633783976237,195.68000793457
2020-03-24,2.05387379679144,-2.18550364176432e-07,0.404409027099632,3.87898043791453,-8.28301467895506,218.904926657677,198.095216751099
2020-03-25,2.17683432535069,-3.01996866861979e-06,1.04510396321615,3.81531258672476,-6.76824544270829,216.605794827143,210.169556299845
2020-03-26,2.19289208711152,-1.11262003580729e-06,1.92269668579104,2.42477493112286,-4.45759811401365,215.345270236333,222.434590021769
2020-03-27,2.10418326745718,-1.78813934326172e-07,5.38306070963546,1.24849295740326,-0.902960205078102,210.636832396189,249.698438008626
2020-03-28,2.0873142912501,-8.54333241780599e-07,9.39875691731771,1.98927698408564,2.46119588216146,166.665282567342,299.538299560547
2020-03-29,1.95828836704642,0.224493583043416,2.85682576497396,4.79286518817147,-0.139616394042946,88.6272506316503,302.013582229614
2020-03-30,1.72010548709602,0.027471661567688,1.13861490885421,4.52056011060874,-3.40914764404295,131.128812551498,269.71223004659
2020-03-31,1.77323260482058,-9.1393788655599e-07,1.60803375244143,3.06678816924493,-6.55631739298502,233.995267073313,206.757247924805
2020-04-01,1.99098019065334,1.01824601491292e-07,3.54206110636397,1.54558861379822,-4.51999893188474,233.875613689423,216.42823155721
2020-04-02,2.13864903510811,3.92397244771322e-07,6.1758921305339,2.43614974493782,-2.70004501342771,233.183486302694,229.738074620565
2020-04-03,2.21199247461831,2.00668970743815e-06,6.18491516113284,2.27783753722906,-1.80357208251951,236.8663093249,233.432655970256
2020-04-04,2.17839407114625,0,7.86015726725265,1.51115021575242,-0.053062184651651,236.442508379618,244.425890604655
2020-04-05,2.22370844764783,4.9755423484991e-09,10.6733591715495,1.62153366518517,2.29432322184249,238.963954766591,250.23250579834
2020-04-06,2.36682128187243,-2.42531920472781e-12,13.7036376953125,2.16380377858877,2.9698145548503,238.729836463928,266.58349164327
2020-04-07,2.44948470898241,0,14.6466028849284,2.07679379110535,2.31807479858401,242.728443622589,265.337236404419
2020-04-08,2.46449446640316,1.98682149251302e-07,15.0477717081706,2.67942661046982,4.01306177775069,241.69691991806,276.382684707642
2020-04-09,2.42594552429667,7.83863166968028e-08,15.5398905436198,1.51416254416108,3.12369689941409,244.06795835495,275.916681925456
2020-04-10,2.3167436797644,2.38418579101562e-07,14.8193094889323,1.4944147405525,3.13971989949545,247.861665725708,270.04060681661
2020-04-11,2.1496632798574,0,15.222792561849,1.46153743440906,2.96852010091146,250.46776008606,268.930437723796
2020-04-12,2.03871978609626,0.0172245502471924,15.8829182942708,2.283925563097,3.35393295288088,239.790353139242,301.08100382487
2020-04-13,1.89836794543905,0.0369013945261637,14.1305277506511,3.44119568914175,3.51792933146163,229.438028971354,318.86034266154
2020-04-14,1.82706941021468,-7.15255737304688e-07,6.98867187500002,2.97308486203353,-4.24789021809892,263.918844223022,244.827476501465
2020-04-15,1.74520979617143,5.33958276112874e-08,8.75381622314455,1.93777287596216,-3.02409845987955,262.809995015462,239.670324325562
2020-04-16,1.71475243741765,0,15.2066996256511,2.27339268972476,2.01520436604818,239.870865503947,294.575283050537
2020-04-17,1.60254441602728,2.38418579101562e-06,17.9627522786458,1.94086444067458,6.87205530802413,251.627318064372,319.938596089681
2020-04-18,1.44774628380997,-1.28746032714844e-05,17.0015197753906,2.36058704679211,8.53791198730471,240.750424067179,326.260702768962
2020-04-19,1.23029852747423,0.00642307599385579,16.3956644694011,2.11210436870654,7.68245849609377,233.706901550293,322.315755208333
2020-04-20,1.13621331473301,0.00819094975789388,14.4425801595052,4.74859246611595,5.11612345377608,238.052830219269,321.241694132487
2020-04-21,1.12186317910563,-1.27156575520833e-06,13.9962809244792,3.87665224572023,2.75868123372396,242.014092445374,302.754772186279
2020-04-22,1.14139901573278,-3.97364298502604e-07,13.815321858724,1.87291990468899,1.6309804280599,270.653763771057,274.57621828715
2020-04-23,1.2241538169418,2.38418579101562e-07,15.0137776692708,1.45707841341694,0.844958241780603,280.223872502645,265.073445002238
2020-04-24,1.27281009842672,5.96046447753906e-07,17.4070373535156,2.77495177586873,4.07525024414065,263.837069193522,303.643872578939
2020-04-25,1.18065549872123,3.46501668294271e-05,17.1960896809896,2.57105002552271,5.1862731933594,245.681135495504,334.710302988688
2020-04-26,0.793033813841742,0.28351370493571,14.2485493977865,1.91175124049187,5.94928385416671,172.055177052816,349.603267669678
2020-04-27,0.752712314965512,0.0697955290476481,16.0269510904948,2.35190176963806,5.56746317545577,255.292029062907,308.259662628174
2020-04-28,0,0.65110699335734,13.0510803222656,2.75506266703208,7.63510538736983,105.346425851186,353.684179941813
2020-04-29,0,0.410759607950846,10.9631337483724,2.76666411012411,6.10383122762045,147.013518412908,328.79643758138
2020-04-30,0,0.287628014882406,10.8100550333659,3.91507519284884,6.29438680013021,126.121142526468,326.330841064453
2020-05-01,0,0.22852881749471,10.1143737792969,3.75174539287885,5.92680384318038,145.364335308472,327.685531616211
